x,y
-2.012892373025809e-06,-4.444491979752994e-22
-2.120067858587659e-06,-4.424949440187037e-22
-2.2260099112934406e-06,-4.445234099251248e-22
-2.3295235277774693e-06,-4.521921295291119e-22
-2.4295212402010934e-06,-4.541220126902627e-22
-2.525023145904295e-06,-4.475620596430725e-22
-2.615156246073481e-06,-4.480323746330623e-22
-2.699153130734976e-06,-4.428294274104117e-22
-2.7763500453329587e-06,-4.329433679579575e-22
-2.8461843871481073e-06,-4.196888194681787e-22
-2.9081916931446544e-06,-4.080227577536325e-22
-2.9620021813471606e-06,-4.0359105638159077e-22
-3.007336897180502e-06,-4.0500440337967283e-22
-3.044003506762026e-06,-4.0769595221782784e-22
-3.0718917798219965e-06,-4.0180577152408833e-22
-3.0909688125615325e-06,-3.9785416691629693e-22
-3.101274045290295e-06,-3.9070154492913895e-22
-3.102914125594771e-06,-3.703216637527557e-22
-3.0960576589568044e-06,-3.3533287984463805e-22
-3.0809298831020553e-06,-3.058953129346295e-22
-3.0578073030828852e-06,-2.8902413694586015e-22
-3.0270123272946043e-06,-2.6760034580659627e-22
-2.9889079442955047e-06,-2.355748277291912e-22
-2.943892474915194e-06,-2.095512513998131e-22
-2.8923944275108335e-06,-1.869709408315952e-22
-2.8348674807253892e-06,-1.575169597719332e-22
-2.7717856181730188e-06,-1.3244408622920745e-22
-2.703638439843206e-06,-9.343675049376415e-23
-2.6309266726152905e-06,-6.202209415980683e-23
-2.554157897386941e-06,-3.447995590071533e-23
-2.4738425058614235e-06,-5.1708459866373006e-24
-2.390489897646737e-06,2.4312803739591525e-23
-2.3046049275056945e-06,3.8624545809193163e-23
-2.173594104824643e-06,5.42848548953099e-23
0.00011054090127396733,-1.681680406115163e-14
0.0008004003577345314,-9.145887074281606e-13
0.002503665794025705,-7.497298659826656e-12
0.005380040249282019,-2.837729377596415e-11
0.009465384353188737,-7.293621430785165e-11
0.01475047724027649,-1.4974682686831648e-10
0.021209994564786686,-2.661979935240819e-10
0.02881316779314964,-4.28494663949621e-10
0.03752770207374944,-6.41722954261283e-10
0.047321212960054745,-9.099103003638705e-10
0.05816174980731485,-1.2360755779555302e-09
0.07001798282569145,-1.6222747311255411e-09
0.08285926612137992,-2.069646262539858e-09
0.09665565490733133,-2.5784587092648764e-09
0.11137790576188039,-3.148160790638897e-09
0.1269974706698559,-3.777434188044873e-09
0.1434864888272463,-4.464248598358036e-09
0.1608177776339585,-5.2059185898220605e-09
0.17896482336914524,-5.999161759386565e-09
0.19790177177193416,-6.840157692682113e-09
0.21760341868814684,-7.724607232209932e-09
0.2380452008743025,-8.647791587433693e-09
0.25920318694353284,-9.604630856347388e-09
0.2810540683712224,-1.0589741574389742e-08
0.30357515050347483,-1.1597492943204662e-08
0.32674434358420945,-1.2622061418034743e-08
0.3505401538467973,-1.3657483357639048e-08
0.37494167467039924,-1.4697705477480533e-08
0.39992857773441415,-1.5736632886875983e-08
0.425481104091042,-1.6768174533031254e-08
0.45158005512614485,-1.778628590283353e-08
0.4782067834336472,-1.8785008858010698e-08
0.5053431836317973,-1.9758508501962726e-08
0.5329716831065846,-2.070110700871759e-08
0.561075232633243,-2.1607314376171104e-08
0.5896372968400305,-2.2471856095034623e-08
0.6186418445229357,-2.3289697742047367e-08
0.6480733388490313,-2.4056066436697803e-08
0.6779167274980493,-2.476646956371846e-08
0.7081574326720897,-2.5416745392586675e-08
0.7387813409731792,-2.6003126366049257e-08
0.7697747932234449,-2.6522265165641878e-08
0.8011245741991352,-2.697124310595506e-08
0.8328179022912975,-2.7347570942806135e-08
0.8648424190565928,-2.7649185700674287e-08
0.8971861788530562,-2.7874444908930394e-08
0.9298376385327644,-2.802211875783661e-08
0.9627856471309078,-2.8091380446725582e-08
0.9960194355775899,-2.808179492423682e-08
1.0295286064594489,-2.7993306183529944e-08
1.0633031238456836,-2.7826223263713225e-08
1.0973333031837904,-2.758120510496113e-08
1.131609801272451,-2.725924440720567e-08
1.1661236063275182,-2.686165063308473e-08
1.200866028161206,-2.6390032296710027e-08
1.2358286884899687,-2.584627867152123e-08
1.2710035113783482,-2.523254105180696e-08
1.306382713822189,-2.455121369464341e-08
1.3419587964771407,-2.380491456858647e-08
1.377724534542606,-2.299646602337404e-08
1.4136729688116834,-2.2128875490662644e-08
1.4497973968936224,-2.1205316321066954e-08
1.4860913646109053,-2.0229108853844128e-08
1.5225486575720097,-1.920370180998457e-08
1.5591632929229662,-1.8132654094136568e-08
1.595929511282751,-1.7019617079636148e-08
1.63284176886686,-1.5868317446582632e-08
1.6698947298007916,-1.4682540633818309e-08
1.707083258623187,-1.3466114960186576e-08
1.7444024129784186,-1.2222896470895549e-08
1.7818474364815533,-1.0956755211841568e-08
1.8194137517890903,-9.671537307079457e-09
1.8570969539173638,-8.37100058374931e-09
1.8948928036947426,-7.058782705576928e-09
1.9327972214088465,-5.738387179732175e-09
1.970806280650523,-4.41317586674009e-09
2.0089162023510685,-3.0863642533232496e-09
2.0471233490113896,-1.7610181223758791e-09
2.0854242191218444,-4.400511189753125e-10
2.1238154417707973,8.737769735747829e-10
2.1622937714397463,2.1778613166623836e-09
2.200856082983047,3.46975249212938e-09
2.2394993667905765,4.747156390677859e-09
2.2782207241314327,6.007933532518952e-09
2.317017362676728,7.250097839599822e-09
2.3558865922036736,8.471814883393693e-09
2.3948258204689212,9.671399638186744e-09
2.433832549242809,1.084731376007491e-08
2.472904370508627,1.1998162420589548e-08
2.512038962824021,1.3122690724932827e-08
2.5512340878490756,1.421978049583978e-08
2.5904875870443047,1.5288434730105085e-08
2.6297973784409105,1.6327721865043663e-08
2.6691553730833215,1.715609465164209e-08
2.7080686860256002,1.6230986011594737e-08
2.7459363628699447,1.441338752802704e-08
2.7826605334440306,7.528197606443118e-09
2.8182335096845543,-9.34092172894763e-09
2.8526780464125285,-4.022086976637903e-08
2.886026995855127,-8.816365683523411e-08
2.918315901090803,-1.5545029835669182e-07
2.9495803469649555,-2.437782298962642e-07
2.979855037901739,-3.5439145962496e-07
3.009173490901877,-4.881680590411579e-07
3.037567954326248,-6.456817800372275e-07
3.0650694219202705,-8.272487277870895e-07
3.0917076887307324,-1.0329652576696375e-06
3.117511415804364,-1.2627400871812094e-06
3.1425081856897044,-1.5163217412631227e-06
3.1667245481043773,-1.7933218773346882e-06
3.190186064310806,-2.0932353238004657e-06
3.2129173554264803,-2.4154578735159455e-06
3.2349421518497525,-2.759302423681227e-06
3.256283338043295,-3.1240133215942394e-06
3.2769629907121236,-3.5087785646106895e-06
3.29700241312287,-3.912740015943273e-06
3.316422168871655,-4.335002377712645e-06
3.3352421155691236,-4.774641591458652e-06
3.3534814367139165,-5.2307126897898814e-06
3.3711586705364227,-5.702256645077479e-06
3.388291736323486,-6.18830596245977e-06
3.4048979593720006,-6.687889350051203e-06
3.4209940949385222,-7.200036067142995e-06
3.436596350753139,-7.723780220535239e-06
3.4517561310164067,-8.237567343814597e-06
3.466833532080805,-8.538916570433926e-06
3.482352370106402,-8.32158087703189e-06
3.49856866076669,-7.430675208485373e-06
3.515560222293454,-5.816303590047045e-06
3.533339699075518,-3.468911626466199e-06
3.5518962153944735,-3.948973062034073e-07
3.571210686271206,3.392578951351692e-06
3.5912614361220196,7.877079918022474e-06
3.612026251661475,1.3040237861608953e-05
3.6334831231461613,1.8862290799397197e-05
3.6556105034786794,2.53223260758522e-05
3.678387390311818,3.23984147863165e-05
3.701793343414569,4.0067704977443665e-05
3.725808478847941,4.830649982046421e-05
3.750413455349502,5.709033023246282e-05
3.7755894584518095,6.639402572343296e-05
3.801318184293676,7.619178187774154e-05
3.8275818238363737,8.645722581693633e-05
3.854363048038385,9.716347985055257e-05
3.8816449942936586,0.00010828323074581404
3.9094112538675216,0.00011978879618699897
3.9376458598479096,0.00013165219115168273
3.966333276224797,0.00014384518892809135
3.995458387657531,0.00015633938431942822
4.025006489758319,0.0001691062469355587
4.054963280597942,0.00018211717604181424
4.085314852715982,0.000195343556699144
4.1160476853851184,0.00020875681736255477
4.1471486371935224,0.00022232847518258045
4.17860493907719,0.00023603017521807128
4.2104041878257465,0.0002498337277413469
4.242534339758297,0.0002637111527972484
4.274983704648114,0.0002776347171933318
4.3077409400531845,0.0002915769743564753
4.340795044584878,0.00030551080271519
4.374135351973274,0.00031940945488162823
4.407751525199666,0.00033324659211730976
4.441633550649378,0.0003469963173970908
4.475771732055357,0.0003606331968075724
4.510156684277615,0.0003741322838586767
4.54477932703716,0.0003874691381290735
4.5796308786660935,0.000400619845667763
4.614702849840434,0.00041356102889448615
4.649987037214013,0.0004262698603277065
4.685475517049977,0.00043872406619856045
4.72116063844433,0.0004509019224879008
4.757035016561038,0.0004627822543797663
4.793091525992539,0.0004743444416562041
4.829323294835716,0.0004855684187711414
4.865723696510845,0.0004964346746351066
4.90228634454702,0.0005069242524278784
4.93900508587592,0.0005170187497506744
4.975873994141535,0.0005267003104691552
5.012887363213654,0.0005359516123178372
5.050039700715035,0.0005447558517412521
5.087325721574424,0.0005530967255037434
5.124740341631982,0.0005609584119362731
5.162278671328279,0.0005683255462010029
5.19993600951075,0.0005751831938931423
5.237707837258613,0.0005815168166368868
5.27558981183551,0.0005873122403920262
5.313577760739542,0.0005925556109823349
5.3516676758383905,0.0005972333657599361
5.3898557076021625,0.0006013322115107527
5.428138159435692,0.0006048390580156121
5.466511482200023,0.000607740924892687
5.504972268788588,0.0006100248775694218
5.543517248799456,0.0006116779293137556
5.582143283329877,0.0006126869834708156
5.620847359907747,0.0006130387782066283
5.659626587559045,0.0006127197789198909
5.698226165167721,0.0006118719693650473
5.735894484236159,0.0006109618623749656
5.772451933298054,0.0006101215059898833
5.807872719313683,0.0006093894008452671
5.842172815006792,0.0006087767379523945
5.875382464262859,0.0006082842444732737
5.907536140701579,0.0006079086936538326
5.938668931790124,0.0006076454098860719
5.968815266482499,0.0006074892344477361
5.9980084814277665,0.0006074349081459934
6.026280690039437,0.000607477231460043
6.053662773716294,0.0006076111314269849
6.080184427540752,0.0006078316841469337
6.105874222590794,0.0006081341188089995
6.130759662508238,0.0006085138192586972
6.154867229656575,0.0006089663282652022
6.178222427939996,0.0006094873511305556
6.200849828671359,0.000610072754349218
6.222773118384135,0.0006107185596889198
6.244015143285445,0.0006114209376664816
6.264597947577931,0.0006121762032897816
6.284542807488237,0.000612980813420695
6.303870264129872,0.0006138313634222029
6.322600156078671,0.0006147245820724285
6.340751650341829,0.0006156573257684444
6.358343270596485,0.0006166265734402245
6.375392923085773,0.0006176294224498076
6.391917921181119,0.0006186630847804623
6.407935008893774,0.0006197248829999842
6.4234603828669865,0.0006208122461942486
6.438557844007497,0.0006218642362086999
6.453616926591981,0.0006224205126904261
6.469150479193254,0.000621861311493791
6.485393028437096,0.0006199029818815493
6.502414460910614,0.0006164649321462492
6.520224554406253,0.0006115430148697105
6.538811426482007,0.0006051623771663247
6.558155665653553,0.0005973598943633493
6.5782355159637556,0.0005881775918057546
6.59902877024431,0.0005776601432409257
6.62051345286967,0.0005658538789850193
6.642668057369186,0.0005528063548223041
6.665471620588347,0.0005385661271663511
6.688903737296247,0.0005231826044481153
6.712944553614694,0.0005067059244138614
6.737574753378992,0.0004891868475741219
6.762775542291531,0.0004706766512446773
6.788528631828063,0.00045122703490265776
6.814816223908144,0.00043089002328808084
6.841620996744848,0.0004097178703870861
6.868926091723068,0.00038776295979990914
6.896715101113426,0.0003650777183838239
6.924972056481011,0.0003417145308412979
6.953681417875766,0.00031772565418544923
6.982828064002104,0.00029316313581233657
7.012397283408683,0.0002680787298847486
7.0423747671386145,0.000242523812919072
7.0727466011547575,0.0002165493094129773
7.103499254256033,0.00019020562164647124
7.1346195751157495,0.0001635425576777324
7.166094785463182,0.00013660925971718533
7.197912473696441,0.00010945415187553218
7.230060588691386,8.212488193192404e-05
7.262527433614387,5.466827329921371e-05
