x,y
-1.466417536253418e-06,-4.745947231447437e-22
-1.554516902523977e-06,-4.5808885415475585e-22
-1.6497649538155658e-06,-4.418346160065962e-22
-1.7504135130733264e-06,-4.391790662035929e-22
-1.854807225830531e-06,-4.365231003045112e-22
-1.9613882254991696e-06,-4.45274767011178e-22
-2.068699894379819e-06,-4.413666996322236e-22
-2.1753897315524625e-06,-4.431383108604913e-22
-2.2802113431821705e-06,-4.476122615909245e-22
-2.3820255963128757e-06,-4.53855763183486e-22
-2.4798009980136592e-06,-4.524192097942983e-22
-2.5726133602462756e-06,-4.460165882691526e-22
-2.6596447945424556e-06,-4.477452669603026e-22
-2.740182070418005e-06,-4.365985052394623e-22
-2.8136143784006134e-06,-4.277118141798024e-22
-2.8794305539098643e-06,-4.1101042415202505e-22
-2.9372158257290088e-06,-4.049557104034122e-22
-2.986648146327314e-06,-4.049399434588236e-22
-3.0274941495902618e-06,-4.062327154151624e-22
-3.0596047769593324e-06,-4.055333279309454e-22
-3.0829106183697806e-06,-3.9770080430535848e-22
-3.0974170216114714e-06,-3.9580676494534074e-22
-3.1031990238536726e-06,-3.817285678105911e-22
-3.100396151563614e-06,-3.531316335816198e-22
-3.0892071270220603e-06,-3.1937645633275697e-22
-3.0698845174120532e-06,-2.9560998218189567e-22
-3.0427293652576185e-06,-2.795918334996399e-22
-3.0080858409324346e-06,-2.5233571451460426e-22
-2.966335954779375e-06,-2.2160833376046267e-22
-2.9178943597030628e-06,-1.9786232418580877e-22
-2.8632032697389345e-06,-1.7242227942756785e-22
-2.8027275187005745e-06,-1.435298403307084e-22
-2.7369497837366127e-06,-1.1318155249422062e-22
2.7713544827310393e-05,-1.0878236737618914e-15
0.0004189123150203808,-2.629542020802972e-13
0.001685858535547284,-3.693697673743782e-12
0.004084369547041501,-1.7745325529637464e-11
0.007685668148709792,-5.178657203204411e-11
0.012493350621148872,-1.1479963619005982e-10
0.01848661521328608,-2.146545586382481e-10
0.02563616541609911,-3.5802056568312344e-10
0.03391005772124258,-5.504212253192472e-10
0.0432758486640578,-7.962988553984639e-10
0.05370137971941197,-1.099068124778584e-09
0.06515506068326814,-1.4611628327359207e-09
0.07760596825756874,-1.8840810990523657e-09
0.09102387640988573,-2.3684319082384514e-09
0.10537926149141248,-2.913984169990927e-09
0.1206432980498835,-3.519718481241152e-09
0.13678785126889142,-4.183881325473403e-09
0.15378546819716973,-4.904041267997361e-09
0.1716093685188077,-5.677146652824091e-09
0.19023343515161584,-6.499584300259645e-09
0.20963220485231582,-7.367238708219208e-09
0.22978085895423855,-8.275551276457209e-09
0.25065521426541865,-9.219579108446481e-09
0.2722317140614728,-1.0194052988650676e-08
0.29448741909575143,-1.1193434174065525e-08
0.3173999986136955,-1.2211969669506262e-08
