x,y
-1.0115500811421841e-07,4.912239583643294e-22
-9.521015522352357e-08,4.874494572854763e-22
-8.948343951969062e-08,4.842210867510815e-22
-8.398556941712648e-08,4.751337988471394e-22
-7.872544999034422e-08,4.690479784680201e-22
-7.371022538472656e-08,4.632092842258639e-22
-6.894533064840985e-08,4.541476427308479e-22
-6.443455203918686e-08,4.43245705942091e-22
-6.018009486108509e-08,4.2342054568977527e-22
-5.618265789628248e-08,3.9465362885337053e-22
-5.244151351274022e-08,3.5854852091666774e-22
-4.895459254731236e-08,3.237065056817607e-22
-4.5718573089245694e-08,2.835647696923084e-22
-4.2728972317524795e-08,2.4758255135436784e-22
-3.9980240580753676e-08,2.212528350732815e-22
-3.746585694263489e-08,2.024439925331978e-22
-3.5178425454135106e-08,1.9158681769374956e-22
-3.310977145912545e-08,1.8156231166493816e-22
-3.125103728140316e-08,1.7010312584075215e-22
-2.9592776684016957e-08,1.5364060884497794e-22
-2.8125047541881394e-08,1.3621158556608374e-22
-2.683750221718368e-08,1.1677640736674916e-22
-2.5719475168611275e-08,8.61460342812471e-23
-2.4760067381129512e-08,4.9568544769431856e-23
-2.3948227242422127e-08,1.392980959724884e-24
-2.3272827547103723e-08,-4.4331844879236907e-23
-2.2722738351283953e-08,-8.805502266913202e-23
-2.2286895445274403e-08,-1.3025346719856348e-22
-2.195436425960883e-08,-1.6691060150857488e-22
-2.1714399057196293e-08,-1.956178102400611e-22
-2.1556497308987442e-08,-2.2129578752008387e-22
-2.1470449189701056e-08,-2.439086097639874e-22
-2.1446382161382886e-08,-2.5766582215837294e-22
6.545051535577617e-06,-3.654807583165029e-17
0.00024273141592117195,-8.605974858245483e-14
0.0012255998001853285,-2.0470872818995078e-12
0.003295213856800562,-1.2205887741846424e-11
0.006557540714821824,-3.97151592745165e-11
0.011028825003744561,-9.379166011339803e-11
0.016692783635773423,-1.8264270002080864e-10
0.02352164831509265,-3.1327293222110456e-10
0.03148390457587162,-4.915221317080135e-10
0.040547134901644605,-7.221313796618698e-10
0.050679059849869035,-1.0087996328661358e-09
0.06184791578959282,-1.3542318263276757e-09
0.07402258827365868,-1.76018413149291e-09
0.08717265525483757,-2.227509963786108e-09
0.10126839696106094,-2.7562083095866228e-09
0.11628079345346796,-3.3454747660378574e-09
0.13218151769124892,-3.99375512103061e-09
0.1489429269854327,-4.698801060375655e-09
0.1665380538568134,-5.45772751827012e-09
0.18494059666280824,-6.267071169215585e-09
0.20412491018726475,-7.122849561003421e-09
0.2240659963352606,-8.020620403570668e-09
0.2447394949901865,-8.955540554744962e-09
0.2661216749887228,-9.922424290585162e-09
0.28818942513160983,-1.0915800486534584e-08
0.31092024519649597,-1.1929968371740271e-08
0.3342922369852356,-1.2959051542693262e-08
0.35828409544235434,-1.399704995106555e-08
0.38287509982133877,-1.5037889618629262e-08
0.40804510482102735,-1.607546987459651e-08
0.4337745316243993,-1.7103707947684047e-08
0.4600443588305117,-1.8116580772942897e-08
0.4868361133114622,-1.9108163894358488e-08
0.5141318610108407,-2.0072667372509553e-08
0.5419141976545108,-2.100446863743531e-08
0.5701662393243911,-2.1898142260009327e-08
0.5988716128730165,-2.2748486637597274e-08
0.6280144462000121,-2.3550547610464677e-08
0.6575793584286366,-2.429963884838816e-08
0.6875514500232269,-2.4991361011693777e-08
0.7179162927538151,-2.5621657356645362e-08
0.7486599195465482,-2.6186872375457674e-08
0.7797688142754672,-2.6683774119913157e-08
0.8112299014780363,-2.7109560835751072e-08
0.8430305359775105,-2.7461860681549344e-08
0.8751584924379173,-2.773872775163747e-08
0.907601955034639,-2.7938635611915738e-08
0.9403495071449139,-2.806046881177599e-08
0.9733901210410296,-2.8103512647537016e-08
1.006713147615751,-2.8067441367146743e-08
1.0403083061634188,-2.7952304979167326e-08
1.0741656742274377,-2.7758514817195654e-08
1.108275677519143,-2.7486828007773706e-08
1.1426290799181844,-2.7138330989521565e-08
1.1772169735725,-2.6714422223667383e-08
1.2120307691171959,-2.6216794234950872e-08
1.2470621860250937,-2.5647415118706365e-08
1.28230324309434,-2.500850964359302e-08
1.3177462490768639,-2.430254007700837e-08
1.3533837934551192,-2.353218685639344e-08
1.3892087373778867,-2.2700329219859327e-08
1.4252142047646366,-2.1810025904182124e-08
1.4613935735833752,-2.0864496011410503e-08
1.4977404673033623,-1.9867100139961756e-08
1.5342487465242822,-1.8821321868519076e-08
1.5709125007857672,-1.773074967536747e-08
1.607726040562359,-1.65990593648588e-08
1.6446838894474651,-1.542999706897701e-08
1.6817807765272426,-1.4227362882209751e-08
1.7190116289439958,-1.299499518391589e-08
1.756371564648174,-1.1736755838374706e-08
1.7938558853152344,-1.0456514779240451e-08
1.83146006950559,-9.15809875289063e-09
1.8691797660273666,-7.845233821249999e-09
1.9070107874470128,-6.521520697223901e-09
1.9449491037996283,-5.190423219064609e-09
1.982990836494667,-3.855261881736942e-09
2.0211322524144446,-2.519209605218317e-09
2.0593697582042627,-1.1852887056321607e-09
2.097699894752659,1.4363130809753954e-10
2.1361193318597023,1.4648352522566263e-09
2.1746248630912026,2.7757631585320327e-09
2.213213400817014,4.074010562917302e-09
2.2518819714317333,5.357328212536442e-09
2.290627710755695,6.623621210097123e-09
2.3294478596154047,7.870947616612672e-09
2.3683397596041114,9.097516540422705e-09
2.4073008490059893,1.0301685736860368e-08
2.446328658883154,1.148195874261018e-08
2.4854208093271906,1.263698157330519e-08
2.524575005872213,1.3765539101926976e-08
2.5637890360894287,1.4866550893257617e-08
2.6030607662939325,1.5939033692083508e-08
2.64238813837646,1.698204939351707e-08
2.6817535054870505,1.799472346736065e-08
2.7205852012560947,1.8978098480661777e-08
2.7583514395295254,1.9934171924608996e-08
2.7949705089846133,2.0863803133201087e-08
2.830439421225497,2.176782940409117e-08
2.8647825559214706,2.264709328531571e-08
2.8980332656033005,2.350239961993423e-08
2.930227187642669,2.433450972931704e-08
2.9613998578636185,2.5144145965188538e-08
2.991585882440695,2.5931996457963413e-08
3.020818664503391,2.6698718661080587e-08
3.0491303362167352,2.7444942201886445e-08
3.0765517789169885,2.8171271357369707e-08
3.103112681241193,2.8878287114896354e-08
3.1288416034714457,2.9566548812419215e-08
3.1537660318608847,3.02365955491316e-08
3.1779124237677636,3.0888947546704266e-08
3.201306252339962,3.152410743420556e-08
3.2239720552017705,3.2142561310278427e-08
3.2459334836853135,3.274477955107254e-08
3.267213346974018,3.3331217503011266e-08
3.2878336497391483,3.39023162106073e-08
3.3078156263005316,3.445850317495792e-08
3.32717977443494,3.500019301133075e-08
3.3459458889891307,3.552778792551461e-08
3.3641330934950937,3.604167807213188e-08
3.3817598687288117,3.654224192319135e-08
3.398844078862411,3.7029846697291053e-08
3.415402996329942,3.750484879163886e-08
