x,y
-1.7569520077091033e-09,-3.149750191451021e-22
-1.7211687555610585e-09,-3.3353883251230784e-22
-1.6837113459369519e-09,-3.45401723913496e-22
-1.644703338094227e-09,-3.547163544239768e-22
-1.604277544549294e-09,-3.5868992840103727e-22
-1.5625743703508513e-09,-3.568595637575302e-22
-1.5197402145864132e-09,-3.489545661013561e-22
-1.4759259333359948e-09,-3.4185118246658107e-22
-1.4312853774086417e-09,-3.358607868562481e-22
-1.385974008222832e-09,-3.2782127434358096e-22
-1.3401475901231308e-09,-3.164256677052649e-22
-1.2939609728482553e-09,-3.0459030875791025e-22
-1.2475669578892838e-09,-2.9391299177836053e-22
-1.2011152557853209e-09,-2.8206495721288703e-22
-1.1547515324592666e-09,-2.753865228057686e-22
-1.108616548957603e-09,-2.659611610458687e-22
-1.0628453897152876e-09,-2.4888924217790343e-22
-1.0175667827880958e-09,-2.3159374358276166e-22
-9.72902507661395e-10,-2.178200595973853e-22
-9.289668924242819e-10,-1.9715684613957068e-22
-8.858663944272867e-10,-1.7926241216984165e-22
-8.436992636375994e-10,-1.624726857870133e-22
-8.025552864692007e-10,-1.4071348213521841e-22
-7.625156037724228e-10,-1.1629710644490004e-22
-7.236526023053115e-10,-9.001761642645417e-23
-6.860298743199909e-10,-7.196834018106387e-23
-6.497022434479895e-10,-6.127187034967771e-23
-6.147158464219794e-10,-4.4208994333895647e-23
-5.811082736967982e-10,-2.87777527812432e-23
-5.489087605942914e-10,-2.0237918330884612e-23
-5.181384245538535e-10,-1.5995816596258947e-23
-4.888105438537009e-10,-4.8778552271267195e-24
-4.609308754989494e-10,1.830773596469898e-24
4.815919536835302e-05,-2.863539967679181e-15
0.0005194475107080946,-3.9675036112880294e-13
0.001914000699388959,-4.639037286098696e-12
0.004454992856253055,-2.059340695258718e-11
0.008201505187228706,-5.7668742327817425e-11
0.013152725124412155,-1.247354556008801e-10
0.019286287075539095,-2.2952195712646298e-10
0.026572377095796407,-3.785590077659935e-10
0.034978918732425236,-5.772393749680794e-10
0.04447347644563577,-8.298811361948788e-10
0.05502395081876343,-1.139780164640452e-09
0.06659882890395424,-1.5092565041990115e-09
0.07916727061895218,-1.9396996273259063e-09
0.09269913459895292,-2.431615265392573e-09
0.10716498164832114,-2.984674815123155e-09
0.1225360699444652,-3.5977674330678355e-09
0.13878434725747413,-4.269054521037059e-09
0.15588244209685634,-4.996026151160433e-09
0.17380365444859805,-5.775558932510266e-09
0.19252194636690442,-6.603974819028778e-09
0.21201193259244797,-7.477100360810709e-09
0.23224887131136826,-8.390325924557155e-09
0.2532086550690871,-9.33866444000116e-09
0.27486780176824527,-1.0316809276650886e-08
0.29720344567994417,-1.1319190893194821e-08
0.32019332846430576,-1.23400319315192e-08
0.34381579024426345,-1.3373400452169992e-08
0.36804976075000373,-1.4413261039944754e-08
0.3928747504837048,-1.545352355080103e-08
0.41827084182216395,-1.6488089308419893e-08
0.4442186800105139,-1.7510894597817153e-08
0.4706994640598863,-1.8515951323222164e-08
0.4976949375814592,-1.9497384722026117e-08
0.5251873795555337,-2.0449468055881616e-08
0.5531595949928356,-2.1366654232251125e-08
0.5815949054446516,-2.22436043409832e-08
0.6104771393577749,-2.3075213109745412e-08
0.6397906223065473,-2.3856631299596766e-08
0.6695201671383367,-2.458328456649141e-08
0.6996510640548984,-2.525089653963114e-08
0.7301690705139997,-2.585555281420085e-08
0.7610604010544016,-2.639374950817368e-08
0.7923117170548748,-2.6862409901816624e-08
0.8239101164227963,-2.725888852345297e-08
0.8558431231660215,-2.7580969422336935e-08
0.8880986769904604,-2.7826861180848824e-08
0.9206651229907091,-2.7995189595180824e-08
0.9535312013384247,-2.8084988430974558e-08
0.9866860369848901,-2.8095688503675157e-08
1.0201191294066354,-2.8027105267102083e-08
1.0538203424124004,-2.7879425067331765e-08
1.0877798940184897,-2.7653190213134034e-08
1.1219883463985323,-2.7349283010148427e-08
1.1564365959212535,-2.696890890496709e-08
1.191115863295945,-2.6513578879789276e-08
1.2260176838429704,-2.5985091231640727e-08
1.2611338978987532,-2.538551287154013e-08
1.2964566413591427,-2.4717160272853e-08
1.331978336366038,-2.398258019407932e-08
1.3676916821464187,-2.3184530294569238e-08
1.4035896460146646,-2.2325959754540712e-08
1.4396654545459966,-2.1409990005251632e-08
1.4759125849241839,-2.0439895667987274e-08
1.5123247564645417,-1.9419085794532443e-08
1.5488959223146586,-1.8351085495213115e-08
1.5856202613375177,-1.7239518033843108e-08
1.6224921701817852,-1.608808745784318e-08
1.6595062555417552,-1.4900561828868866e-08
1.6966573266070966,-1.3680757109963126e-08
1.7339403877020536,-1.2432521759269884e-08
1.7713506311130194,-1.1159722299701439e-08
1.8088834300809802,-9.866227050554713e-09
1.8465343320464611,-8.555851710234955e-09
1.8842990520836553,-7.23230482581777e-09
1.922173466488027,-5.899165052128664e-09
1.9601536065636953,-4.5598704762241616e-09
1.998235652605837,-3.217712659688222e-09
2.03641592807576,-1.8758327917397667e-09
2.0746908939672246,-5.372189980458985e-10
2.113057143362144,7.952955434467335e-10
2.15151139617348,2.1190338131658507e-09
2.1900504940732937,3.4314755394464654e-09
2.2286713956042186,4.730257194993272e-09
2.2673711714725604,6.01317142075396e-09
2.306147000020844,7.278165897989801e-09
2.3449961628810496,8.523341690478211e-09
2.383916040802615,9.746951085602321e-09
2.4229041096408475,1.0947394958315041e-08
2.4619579365100854,1.2123219682030515e-08
2.501075176100051,1.3273113617414902e-08
2.540253567156359,1.4395903719997456e-08
2.5794909291404267,1.5490545084390654e-08
2.618785158965366,1.6556068764788587e-08
2.658134227912128,1.7591541571496877e-08
2.6975361787096435,1.8596052598069076e-08
2.73667814919991,1.9570047363175598e-08
2.7748359232861755,2.051667498547775e-08
2.8118586266697903,2.1437170410481464e-08
2.847726492209589,2.233240725730706e-08
2.8824581215367573,2.320324023308727e-08
2.916085112307019,2.4050478480594196e-08
2.9486427993767097,2.487488150470116e-08
2.980166927496541,2.5677166129624488e-08
3.0106924855624153,2.645801301970662e-08
3.0402533129994516,2.7218071178260435e-08
3.0688819851337925,2.7957961238087044e-08
3.0966098121846324,2.8678278160594614e-08
3.1234668894521462,2.937959344713113e-08
3.1494821624604823,3.00624568752312e-08
3.174683485248631,3.072739794477184e-08
3.1990976676556784,3.1374927257486304e-08
3.2227505193222883,3.2005537850523256e-08
3.2456668972246634,3.2619706333237236e-08
3.26787075550591,3.321789374304454e-08
3.2893851917689085,3.380054623165403e-08
3.310232486674429,3.436809576373745e-08
3.3304341388273815,3.4920960871934524e-08
3.350010898569987,3.54595473529745e-08
3.368982801872536,3.5984248788997995e-08
3.387369202842377,3.649544691642902e-08
3.405188803310204,3.699351196986934e-08
3.4224596796550064,3.7478803088152275e-08
3.439199308033621,3.7951668748002336e-08
3.455424588619119,3.841244713730834e-08
3.471151868518951,3.886146643016015e-08
3.4863984115321984,3.929900730040282e-08
3.5013438889502746,3.9722440894018836e-08
3.516499980536271,4.012756044527848e-08
3.532268041574243,4.05084284735635e-08
3.54878969190659,4.085429253275279e-08
3.5661007779695764,4.115258432050774e-08
3.584198694873357,4.139124632539032e-08
3.6030671424162493,4.155944393589696e-08
3.6226852186628675,4.1647688150062895e-08
3.6430307511807833,4.164781665248591e-08
3.6640815085053315,4.1552954917066287e-08
3.685815632162093,4.135747889638578e-08
3.7082117822388354,4.105697845704499e-08
3.7312491778685057,4.064821838909441e-08
3.754907599594269,4.0129095150051776e-08
3.7791673784769464,3.9498588785546286e-08
3.804009381026301,3.875671017729012e-08
3.8294149930864703,3.790444407547136e-08
3.855366103806071,3.694368849053641e-08
3.88184509034102,3.58771910852292e-08
3.9088348037152323,3.4708483244937325e-08
3.9363185558707876,3.344181248363432e-08
3.9642801075994347,3.2082073786987313e-08
3.9927036570834593,3.063474043222596e-08
4.021573829100822,2.9105794808500383e-08
4.05087566514905,2.7501659760821157e-08
4.0805946145654595,2.5829130953611524e-08
4.110716526375732,2.4095310683559193e-08
4.141227641488949,2.2307543499877066e-08
4.172114585092244,2.047335394670158e-08
4.203364359397934,1.8600386731197448e-08
4.234964336923925,1.6696349611781515e-08
4.266902254238112,1.4768959256029042e-08
4.29916620587247,1.282589025111393e-08
4.331744638161753,1.0874727394179291e-08
4.364626343011157,8.922921366255054e-09
4.397800451764049,6.9777478891824616e-09
4.431256429262533,5.046270444901392e-09
4.4649840679896595,3.1353065980725345e-09
4.498973482091549,1.2513979087051218e-09
4.533215101188564,-5.992166087093856e-10
4.567699664059372,-2.4106235291422285e-09
4.602418212333885,-4.1772546183781144e-09
4.637362084228168,-5.893903060729339e-09
4.672522908230832,-7.55573641663136e-09
4.70789259664159,-9.158306439967863e-09
4.743463338952532,-1.0697555898253097e-08
4.77922759505936,-1.216982256802966e-08
4.815178088537219,-1.3571840613470199e-08
4.851307800111405,-1.4900739417539998e-08
4.887609961111684,-1.61540399608752e-08
4.924078046856658,-1.7329648929058656e-08
4.960705769999938,-1.842585073389371e-08
4.997487073905434,-1.9441297625731502e-08
5.034416126092136,-2.0374998075876978e-08
5.071487311737568,-2.122630361034805e-08
5.108695227209217,-2.1994894281793957e-08
5.1460346736186855,-2.2680762964581533e-08
5.18350065042927,-2.3284198648598018e-08
5.221088349155058,-2.3805768897207805e-08
5.258793147165237,-2.4246301629930777e-08
5.296610601580793,-2.4606866389481565e-08
5.334536443248443,-2.488875524556241e-08
5.3725665707956205,-2.509346348513852e-08
5.410697044786784,-2.5222670221014197e-08
5.448924081998616,-2.52782190437608e-08
5.487244049815458,-2.526209883333025e-08
5.5256534607350405,-2.5176424843389683e-08
5.564148966978026,-2.5023420161828404e-08
5.60272735520675,-2.4805397640807857e-08
5.641385541364878,-2.4524742378474954e-08
5.680119193679798,-2.418397219640521e-08
5.718517207548956,-2.3808855529179762e-08
5.755914602654901,-2.3438818060092597e-08
5.7921921094854545,-2.3081528606868603e-08
5.827335978059673,-2.2738854140707233e-08
5.861366336105553,-2.2410968024034723e-08
5.894314696173435,-2.2097489885452684e-08
5.926215757502222,-2.1797869236367127e-08
5.957104465848718,-2.1511516912905398e-08
5.987014984209422,-2.123785041112079e-08
6.015980345266536,-2.0976310234767316e-08
6.04403235323938,-2.0726365889620057e-08
6.071201589677637,-2.0487516791040905e-08
6.097517464955712,-2.0259290217590336e-08
6.123008280592296,-2.004123845270121e-08
6.1477012834143325,-1.983293676874325e-08
6.171622710121037,-1.963398244520639e-08
6.194797830240862,-1.9443993898506517e-08
6.217250992593539,-1.926260916059863e-08
6.23900567275907,-1.90894838690724e-08
6.260084516248293,-1.8924289477342788e-08
6.280509375581485,-1.8766712083742084e-08
6.300301343755642,-1.861645165057767e-08
6.319480786976404,-1.8473221150839072e-08
6.338067376951709,-1.8336745476508654e-08
6.3560801212541636,-1.8206760313955156e-08
6.3735373909114355,-1.8083011244752192e-08
6.39045694587319,-1.796525310160674e-08
6.406855959298792,-1.7853249420871717e-08
6.4227510407355215,-1.774677186500632e-08
6.438158257670171,-1.764559963511617e-08
6.453148376881382,-1.7546622418704758e-08
6.468125162009432,-1.7426063083981616e-08
6.483594471349178,-1.7253260495538324e-08
6.499780535637381,-1.702219813045084e-08
6.516749426259995,-1.674125441835563e-08
6.534509492866572,-1.6423041410072258e-08
6.553048302787468,-1.60806244999942e-08
6.57234621708112,-1.5726305155485162e-08
6.5923813708616565,-1.53712600580894e-08
6.613131491417544,-1.5025447916770507e-08
6.63457455336023,-1.4697599331769177e-08
6.656689006167156,-1.4395234841284458e-08
6.679453844663536,-1.4124695445446553e-08
6.702848622276921,-1.3891181045355375e-08
6.726853444033064,-1.369879517123093e-08
6.75144895280248,-1.3550595097601512e-08
6.776616313545269,-1.3448646631158549e-08
6.802337197313896,-1.3394082886762073e-08
6.828593765927962,-1.3387166335687605e-08
6.855368657824123,-1.342735339271108e-08
6.882644975085323,-1.3513360860708889e-08
6.910406271310499,-1.3643233633733418e-08
6.938636540087364,-1.3814413105594436e-08
