x,y
-1.8505794380521093e-06,-4.362592321137864e-22
-1.957101597754076e-06,-4.451162319274189e-22
-2.0644107085256733e-06,-4.415888806131969e-22
-2.171150060815665e-06,-4.43084874060701e-22
-2.27606898897228e-06,-4.473164178273895e-22
-2.3780240573826694e-06,-4.538078959592372e-22
-2.4759794693624882e-06,-4.528175635260254e-22
-2.569006759632549e-06,-4.459951399569033e-22
-2.656283815138786e-06,-4.478819321409475e-22
-2.7370932582287467e-06,-4.370773151440945e-22
-2.810820232510285e-06,-4.280620417271412e-22
-2.8769496470751603e-06,-4.11482561673923e-22
-2.9350629428090305e-06,-4.0512461766810893e-22
-2.9848344384972596e-06,-4.049134206275265e-22
-3.0260273026795615e-06,-4.060667596621615e-22
-3.058489192218997e-06,-4.0585054900725587e-22
-3.082147603651451e-06,-3.9784019262602207e-22
-3.097004990747427e-06,-3.962568716373708e-22
-3.1031337021987678e-06,-3.8244398499978404e-22
-3.10067078602996e-06,-3.546137992666971e-22
-3.089812699165733e-06,-3.206037360130319e-22
-3.0708099580976987e-06,-2.963828901420625e-22
-3.0439617692850805e-06,-2.805759744457207e-22
-3.009610680021848e-06,-2.53650428163492e-22
-2.9681372875322296e-06,-2.226847148834412e-22
-2.919955037431805e-06,-1.987808792616467e-22
-2.865505137197269e-06,-1.7361789491274007e-22
-2.8052516087378435e-06,-1.444323583194014e-22
-2.739676504879407e-06,-1.148240149166079e-22
-2.6692753138171925e-06,-7.714325027102229e-23
-2.594552571744677e-06,-4.913168552796581e-23
-2.5160176987709844e-06,-2.159819376885151e-23
-2.434181069833251e-06,8.460482445329184e-24
2.8030360473611234e-05,-1.0314356399401703e-15
0.0004192411683123504,-2.607622195978929e-13
0.0016861974324020022,-3.6817357900093085e-12
0.0040847165211825385,-1.7712792237107473e-11
0.007686021274826951,-5.172237248195863e-11
0.012493708027642379,-1.1469361515158216e-10
0.018486975094096896,-2.14497930864029e-10
0.025636526041441208,-3.578060372404945e-10
0.03391041744719716,-5.501430010059017e-10
0.043276205941034145,-7.959526023143564e-10
0.05370173309943912,-1.0986509158178417e-09
0.06515540882602971,-1.460673080323613e-09
0.07760630993511627,-1.8835184810876577e-09
0.091024210510063,-2.3677972891682684e-09
0.10537958702009784,-2.9132795171848223e-09
0.12064361413212835,-3.5189467790035032e-09
0.13678815714894815,-4.183046486348332e-09
0.15378576323737175,-4.903148042763353e-09
0.17160965219734417,-5.676200539665669e-09
0.19023370705935366,-6.498591454825051e-09
0.20963246468884902,-7.366205853439295e-09
0.22978110652326827,-8.274485614105588e-09
0.2506554494694835,-9.21848823232285e-09
0.2722319368960576,-1.019294480022931e-08
0.2944876296428882,-1.1192316801733314e-08
0.31740019703524086,-1.2210851390758917e-08
0.3409479079455275,-1.3242634847239612e-08
0.36510962192851354,-1.4281643935289215e-08
0.38986478038709826,-1.5321794927626948e-08
0.4151933976849362,-1.6356990103493062e-08
0.44107605215114754,-1.738116156130175e-08
0.46749387698442213,-1.838831221157843e-08
0.4944285510911721,-1.937255383855502e-08
0.521862289862738,-2.032814214836835e-08
0.5497778358516847,-2.1249508752602115e-08
0.5781584493001101,-2.2131290068131043e-08
0.6069878985100328,-2.2968353136269e-08
0.6362504500860869,-2.3755818379703783e-08
0.6659308590873335,-2.4489079049564193e-08
0.6960143591197718,-2.51638208995101e-08
0.7264866522628205,-2.5776080578812097e-08
0.7573338988944793,-2.632230063194722e-08
0.7885427074591959,-2.679934936868592e-08
0.820100124165,-2.720452622941072e-08
0.8519936225692734,-2.7535560661192444e-08
0.8842110931605656,-2.7790607480022042e-08
0.9167408330458382,-2.796823980964672e-08
0.9495715356388766,-2.8067440050010195e-08
0.9826922803591455,-2.8087589143642535e-08
1.0160925223708117,-2.8028454329925488e-08
1.0497620823819749,-2.789017554626645e-08
1.0836911365119133,-2.7673250628957634e-08
1.1178702062316042,-2.7378519460802806e-08
1.1522901483900099,-2.70071472129029e-08
1.1869421453456184,-2.6560606818371118e-08
1.2218176952214628,-2.6040660817680098e-08
1.2569086022940739,-2.5449342707030526e-08
1.2922069675204477,-2.4788937921813282e-08
1.3277051792073729,-2.4061964579746886e-08
1.363395903831802,-2.3271154103002694e-08
1.3992720770232852,-2.2419431832254934e-08
1.4353268947169533,-2.1509897738553612e-08
1.4715538044806415,-2.0545807331839612e-08
1.5079464970171494,-1.9530552861653898e-08
1.5444988978437326,-1.8467644895076417e-08
1.5812051591533363,-1.7360694351673433e-08
1.6180596518625165,-1.6213395066782772e-08
1.6550569578489338,-1.5029506946874796e-08
1.692191862378711,-1.3812839775837175e-08
1.7294593467232213,-1.256723772152898e-08
1.766854580965973,-1.1296564587727317e-08
1.8043729169938052,-1.000469049613439e-08
1.8420098816626804,-8.69546818899568e-09
1.8797611702342736,-7.372669592467897e-09
1.9176226399571228,-6.0399437797072744e-09
1.955590303825632,-4.700799997336456e-09
1.9936603245376419,-3.3585994455639038e-09
2.0318290086460205,-2.0165506465703713e-09
2.0700928009021102,-6.77706508160291e-10
2.108448278788961,6.550376120458496e-10
2.1468921472420814,1.9789451002180433e-09
2.18542123355554,3.2914386373452227e-09
2.224032482471691,4.590100151031345e-09
