x,y
-2.3357837414791428e-06,3.405341648880827e-23
-2.2485395166075737e-06,4.88208223727927e-23
-2.1595725152646114e-06,6.573452867799171e-23
-2.069360472664898e-06,8.291080903240234e-23
-1.978365879246578e-06,1.0599961180318743e-22
-1.8870336648258953e-06,1.3204523274030275e-22
-1.795789149981763e-06,1.5972786157188787e-22
-1.7050362623074046e-06,1.8993204678862364e-22
-1.6151560133616575e-06,2.204607541669415e-22
-1.5265052298025323e-06,2.439516711503262e-22
-1.4394155303297605e-06,2.741652453827554e-22
-1.3541925392242162e-06,2.9854083136760104e-22
-1.2711153269718038e-06,3.1728112273251842e-22
-1.1904360678857738e-06,3.2936274978598767e-22
-1.1123799035378534e-06,3.436274480411008e-22
-1.0371449996015832e-06,3.4948899835582653e-22
-9.649027830199708e-07,3.5052294252564393e-22
-8.957983463155669e-07,3.465749864398007e-22
-8.299510059775418e-07,3.360982272836527e-22
-7.674550017340858e-07,3.246634351533378e-22
-7.083803231505844e-07,3.1618059557342293e-22
-6.527736497088238e-07,3.007610097090669e-22
-6.006593906313041e-07,2.871370513074654e-22
-5.52040811129911e-07,2.842487316034523e-22
-5.069012322309583e-07,2.8181866805608482e-22
-4.652052916080977e-07,2.8036097669334374e-22
-4.269002530645177e-07,2.700205310094335e-22
-3.9191735262011267e-07,2.677481619247744e-22
-3.601731697243046e-07,2.7000234313498843e-22
-3.315710128232955e-07,2.6697696370835505e-22
-3.0600230917153764e-07,2.5770562317832113e-22
-2.8334798933763307e-07,2.3916362741715887e-22
-2.6347985736377205e-07,2.26094215777284e-22
4.791336791834424e-05,-2.816974506064561e-15
0.0005192163678878503,-3.956420976341549e-13
0.0019137818803950572,-4.6341229136641e-12
0.00445478415042692,-2.058177697394291e-11
0.008201304538400268,-5.7648383923429145e-11
0.01315253063447273,-1.2470555414053967e-10
0.01928609700674509,-2.2948290588493822e-10
0.026572189871761263,-3.7851232652960604e-10
0.034978732938035065,-5.771876038701521e-10
0.04447329082604495,-8.298277222626075e-10
0.05502376427729587,-1.1397293480918694e-09
0.06659864049860739,-1.5092132050789078e-09
0.079167079557518,-1.939669334371392e-09
0.09269894023320137,-2.4316039275125646e-09
0.10716478346770797,-2.9846887361908342e-09
0.1225358675693819,-3.5978131699337005e-09
0.13878414043168089,-4.269138786260226e-09
0.15588223067889986,-4.996155719467389e-09
0.17380343840254417,-5.775740553142314e-09
0.1925217257529972,-6.604215133582369e-09
0.21201170755801893,-7.477405827084266e-09
0.23224864208179993,-8.390702745608244e-09
0.25320842193847803,-9.339118499596332e-09
0.27486756508978133,-1.031734608089283e-08
0.2972032058564234,-1.1319815518170257e-08
0.3201930859392878,-1.2340748977502615e-08
0.3438155454939085,-1.3374214003860439e-08
0.3680495142753018,-1.4414174632869218e-08
0.3928745028028515,-1.545454014281173e-08
0.41827059346320183,-1.648921125789865e-08
